Latitude,Longitude,Number of nearby accommodation,Distance to nearest accommodation,Number of nearby bus stations,Distance to nearest bus station,Number of nearby food venues,Distance to nearest food venue,Distance to center
46.01854989768115,14.474470068670698,0,1861.1804385117277,0,1688.52381286346,0,1308.6770522443562,4396.894577866251
46.018549890385856,14.47576142372218,0,1791.147971993522,0,1733.4628694488042,0,1266.262444780313,4342.023865328584
46.01854988309054,14.477052778773485,0,1724.0721966699762,0,1782.8822430459416,0,1230.5289218994749,4288.7816907864435
46.018549875795244,14.478344133824622,0,1660.3114978837023,0,1836.4202637115422,0,1202.0724490609662,4237.229444032587
46.01854986849994,14.479635488875598,0,1600.262181539218,0,1830.8575701442883,0,1181.418983496075,4187.429540620988
46.019449605591184,14.468013303882666,0,1996.8325961119049,0,1444.496787839221,0,1315.7445603099625,4616.218040818602
46.019449598295665,14.469304679878318,0,1969.1258401271025,0,1463.0032079937548,0,1334.2825941089804,4553.023100653199
46.01944959100013,14.470596055873797,0,1946.1670607590256,0,1488.0123813884438,0,1319.969924238374,4491.164421299071
46.019449583704606,14.471887431869105,0,1928.125872263841,0,1519.2031963355948,0,1313.1361615703252,4430.697971274998
46.019449576409066,14.473178807864244,0,1867.9218693640632,0,1556.204003448545,0,1272.330885856558,4371.681520399063
46.01944956911354,14.47447018385922,0,1792.5837647974158,0,1598.6114264883436,0,1220.4984219819457,4314.174575589918
46.019449561818014,14.475761559854018,0,1719.760672489857,0,1646.0076334548687,0,1174.9055850739874,4258.238294344514
46.01944955452249,14.477052935848649,0,1649.7856711101085,0,1697.974914353406,0,1136.3036964016676,4203.935373454586
46.019449547226955,14.478344311843111,0,1583.0364884436399,0,1754.1070474758315,0,1105.4253787310345,4151.329910651598
46.01944953993142,14.479635687837396,0,1519.9381764187478,0,1782.1320123603111,0,1082.931515061174,4100.487236926591
46.02034927688245,14.468013314355069,0,1901.681247032911,0,1345.73873520004,0,1219.1857138872745,4539.701011909313
46.02034926958668,14.469304711295038,0,1872.567191066908,0,1365.584242018624,0,1236.0432379121116,4475.425767035822
46.02034926229093,14.470596108234837,0,1848.4095936215983,0,1392.3445223748508,0,1220.5793429615135,4412.479437732216
46.02034925499517,14.471887505174466,0,1829.4048178411151,0,1425.6302410570956,0,1213.1861857097426,4350.919702103582
46.02034924769941,14.473178902113926,0,1805.1300725715453,0,1464.99667839263,0,1189.8761256632918,4290.80624051326
46.020349240403654,14.474470299053213,0,1727.055436979442,0,1509.9683173565475,0,1134.2826671285611,4232.200681319152
46.020349233107886,14.475761695992336,0,1651.3456583140207,0,1560.0604922057155,0,1085.074047510493,4175.166522942152
46.020349225812126,14.477053092931282,0,1578.341085278489,0,1614.796744923625,0,1043.1542327684094,4119.769029417625
46.02034921851635,14.478344489870059,0,1508.4345452123473,0,1673.7215071815083,0,1009.43170312026,4066.0750966320784
46.0203492112206,14.479635886808673,0,1442.0766520623672,0,1704.0913341420758,0,984.7489620992797,4014.1530864557076
46.02124894803145,14.468013324827979,0,1807.0536001070648,0,1247.1786226331026,0,1123.229211647397,4464.112627744676
46.021248940735454,14.46930474271326,0,1776.3893705430717,0,1268.5670094656657,0,1138.1105969980645,4398.7330262087535
46.02124893343947,14.470596160598378,0,1750.9054295230874,0,1297.3302165756543,0,1121.297134582754,4334.673195997253
46.02124892614349,14.47188757848332,0,1730.8306086217651,0,1332.990928979732,0,1113.2451947283612,4271.992508660155
46.0212489188475,14.473178996368093,0,1716.3547167304623,0,1375.0125945570444,0,1110.308293029269,4210.752553864728
46.02124891155151,14.474470414252703,0,1664.957780376041,0,1422.8317350101895,0,1050.5131792206976,4151.017097494933
46.021248904255515,14.475761832137136,0,1586.2875512766816,0,1475.884937788664,0,997.1801458497416,4092.8520148719417
46.02124889695952,14.477053250021395,0,1510.141848286708,0,1533.6291094893218,0,951.396560996475,4036.3251957517596
46.02124888966353,14.478344667905496,0,1436.9220682817645,0,1595.555023727639,0,914.2972485655398,3981.5064177319673
46.02124888236755,14.479636085789416,0,1367.0984165411649,0,1606.4291663012984,0,886.9725873294157,3928.467184732112
46.022148619038205,14.468013335301388,0,1713.0364450100406,0,1148.8673944739608,0,1028.0437339142964,4389.500863122411
46.02214861174197,14.469304774132977,0,1680.6577600510248,0,1172.051275740936,0,1040.5712738607021,4322.9930226563065
46.022148604445746,14.470596212964418,0,1653.6993742541933,0,1203.1243130820255,0,1022.1548784668189,4257.793870331171
46.02214859714953,14.471887651795672,0,1632.4298465538589,0,1241.49428083758,0,1013.3158471105379,4193.964441001789
46.022148589853295,14.47317909062675,0,1617.0736708595148,0,1286.5084542383363,0,1014.1169777172937,4131.568218556638
46.02214858255709,14.474470529457669,0,1606.6886250705638,0,1337.496158164264,0,969.8240615578162,4070.671109155261
46.022148575260864,14.475761968288413,0,1525.0160349858018,0,1393.8019802543063,0,911.7844032101082,4011.3413885538434
46.022148567964635,14.47705340711899,0,1445.6473366672597,0,1454.808566086157,0,861.4755244701213,3953.6496195988757
46.02214856066842,14.478344845949406,0,1368.9833027264658,0,1519.9499940616242,0,820.3210069053767,3897.6685359474823
46.02214855337218,14.479636284779634,0,1295.5041838653049,0,1509.0732446771256,0,789.7532673459681,3843.472887938465
46.023048289902675,14.468013345775292,0,1619.7360927433335,0,1050.8749037910563,0,933.8650736469641,4315.9163685177755
46.02304828260623,14.469304805554204,0,1585.4531897782297,0,1076.1719790196476,0,943.547254214684,4248.256714283208
46.023048275309776,14.470596265332931,0,1556.8472685582549,0,1109.9326712208826,0,923.1976641580702,4181.892581929551
46.023048268013326,14.471887725111499,0,1534.2359049578822,0,1151.4127331401885,0,913.4019643328545,4116.88662330652
46.02304826071689,14.473179184889897,0,1517.8870183026945,0,1199.8118063205177,0,914.2534959660945,4053.304185191765
46.02304825342044,14.474470644668122,0,1508.0043045185082,0,1254.329223236386,0,893.0506597704402,3991.2133008104647
46.023048246124,14.475762104446169,0,1468.0053195065839,0,1314.2037783502096,0,829.6585758920006,3930.6846545972
46.02304823882756,14.47705356422406,0,1385.375054514446,0,1378.7377135806182,0,774.0314866248774,3871.791515794006
46.02304823153111,14.47834502400178,0,1305.1764385135968,0,1440.541094534961,0,727.9516811928032,3814.6096361711484
46.02304822423466,14.479636483779327,0,1227.8860289537126,0,1412.086912840366,0,693.3253753885458,3759.2171070293757
46.02394796062491,14.468013356249692,0,1527.2839154053484,0,953.2994475735227,0,841.0315289557334,4243.412585549865
46.023947953328225,14.469304836976901,0,1490.876630531975,0,981.1157240105077,0,847.2155958589289,4174.578008069496
46.02394794603156,14.470596317703942,0,1460.4195338164666,0,1018.0338680945692,0,824.4921216311631,4107.023556029705
46.023947938734885,14.471887798430815,0,1436.291203118554,0,1063.1060693982238,0,813.5092445127196,4040.813433497832
46.02394793143822,14.47317927915752,0,1418.8145557763517,0,1115.3442242114038,0,814.4235171887298,3976.0147999280207
46.02394792414154,14.474470759884051,0,1408.2372617421015,0,1173.7919865266222,0,821.291818624816,3912.6977834593336
46.02394791684486,14.475762240610415,0,1404.71518293927,0,1237.569869629542,0,751.8749278463894,3850.935466967977
46.02394790954819,14.4770537213366,0,1329.8991920171502,0,1305.897163704223,0,690.0068154500377,3790.803841875448
46.02394790225151,14.478345202062624,0,1246.136344008552,0,1346.0472799558045,0,637.8877221704499,3732.3817242207892
46.02394789495483,14.479636682788481,0,1164.9365259979006,0,1315.5519150695936,0,598.0718429437753,3675.7506272879273
46.0158501895412,14.480926184161726,0,1804.7562082025054,0,1922.2204405570994,0,1468.2487452166633,4406.504981634425
46.01585018224658,14.4822174763731,0,1761.0594629917916,0,1846.484431347025,0,1465.096787469187,4363.221789686306
46.015850174951964,14.48350876858429,0,1722.0657274163282,0,1773.1536240558987,0,1468.760613293582,4321.8178435530435
46.01585016765736,14.48480006079531,0,1688.1009398505578,0,1702.538833640609,0,1479.1895772184532,4282.347652142261
46.01585016036274,14.486091353006168,0,1659.4739145217488,0,1634.9920097454642,0,1496.2422247841312,4244.865157928657
46.01585015306811,14.487382645216844,0,1636.4647992331415,0,1570.9089566827574,0,1469.7346357583856,4209.423459154765
46.01585014577349,14.488673937427365,0,1619.3130894262595,0,1510.7305235773013,0,1401.5935168487574,4176.074515894803
46.015850138478875,14.489965229637715,0,1608.20620579835,0,1454.941292983235,0,1337.4622025074348,4144.868842386752
46.015850131184244,14.491256521847887,0,1603.2697825053228,0,1404.0645653669337,0,1277.944509588361,4115.855188582429
46.015850123889635,14.49254781405789,0,1604.560770725235,0,1358.6523204887237,0,1223.71380063105,4089.080214514795
46.01674986140162,14.480926194632143,0,1716.5469280063676,0,1859.8179707769593,0,1368.4793876949486,4317.032225847647
46.01674985410676,14.48221750778384,0,1670.5445159012118,0,1781.4309922245714,0,1365.0971450979612,4272.842804894006
46.0167498468119,14.483508820935356,0,1629.386204548319,0,1705.3052178748999,0,1369.0287960689375,4230.55448017413
46.01674983951705,14.48480013408672,0,1593.447403580914,0,1631.7571518593395,0,1380.2118392757197,4190.224810467614
46.01674983222219,14.486091447237904,0,1563.0881782134488,0,1561.1511553151238,0,1398.4723257848239,4151.910872484686
46.01674982492734,14.48738276038892,0,1538.6388394494168,0,1493.9044371879324,0,1400.027778538339,4115.668961687898
46.01674981763248,14.48867407353977,0,1520.3845251050116,0,1430.4908303915445,0,1328.3162467332954,4081.554273773268
46.01674981033762,14.489965386690443,0,1508.5501419020543,0,1371.4421515090992,0,1260.4629768387713,4049.6205693637876
46.016749803042764,14.491256699840939,0,1503.2873170599253,0,1317.3454918118,0,1197.1242102026756,4019.9198251234407
46.01674979574791,14.492548012991286,0,1504.6650076298752,0,1268.8343963855157,0,1139.0533031430089,3992.5018752214914
46.01764953311977,14.48092620510306,0,1629.6998929032065,0,1800.8093586983168,0,1268.7463463089084,4228.03125866035
46.017649525824694,14.482217539196078,0,1581.172832701383,0,1719.7348645920247,0,1265.0975592631032,4182.901730134487
46.0176495185296,14.483508873288926,0,1537.6242835814382,0,1640.7492182811914,0,1269.3391783847421,4139.694788974254
46.01764951123453,14.484800207381618,0,1499.4880702133512,0,1564.1688926794259,0,1281.3928504732435,4098.4712405926475
46.017649503939445,14.48609154147413,0,1467.1862978773147,0,1490.3647161607648,0,1301.0414662272613,4059.2915116326535
46.017649496644374,14.487382875566471,0,1441.1113480124582,0,1419.7696941386214,0,1327.9479389491855,4022.215328055311
46.0176494893493,14.488674209658651,0,1421.6058971511131,0,1352.8862910576433,0,1258.7230497211608,3987.301370170694
46.01764948205421,14.48996554375065,0,1408.9428168067293,0,1290.2918211193344,0,1186.8987693148786,3954.6069071979455
46.01764947475914,14.491256877842481,0,1403.3073505177874,0,1232.6398443077449,0,1119.4063514212617,3924.1874148619327
46.01764946746406,14.492548211934148,0,1404.7840772824852,0,1180.6546162858092,0,1057.0758671629658,3896.0961803012506
46.01854920469568,14.480926215574476,0,1544.444924777198,0,1745.5388302537258,0,1169.0589155320956,4139.53251089091
46.018549197400375,14.482217570609823,0,1493.1497158669827,0,1661.7700287680143,0,1165.098044521178,4093.42743088042
46.01854919010507,14.483508925645001,0,1446.9545504970235,0,1579.8892708190572,0,1169.7025498423184,4049.2659435093656
46.018549182809764,14.484800280680007,0,1406.3620861406862,0,1500.2057347591847,0,1182.772401294927,4007.112309002051
46.01854917551445,14.486091635714851,0,1371.8697505294874,0,1423.088558115217,0,1204.031954647807,3967.0305341734575
46.018549168219145,14.487382990749516,0,1343.947304204537,0,1348.9779468228796,0,1233.0576785917165,3929.08402654609
46.01854916092384,14.488674345784009,0,1323.0107896515453,0,1278.39689337289,0,1193.4585791679417,3893.3352209654463
46.01854915362853,14.489965700818333,0,1309.3953534393327,0,1211.9622074147153,0,1117.4481916553723,3859.8451814319833
46.018549146333235,14.4912570558525,0,1303.3304579784292,0,1150.3924663775804,0,1045.483038817924,3828.673181810308
46.018549139037916,14.492548410886483,0,1304.9213856824326,0,1094.508986042,0,978.4561055587593,3799.8762701440987
46.01944887612932,14.480926226046376,0,1461.0607483198896,0,1694.3722345099798,0,1069.429850290603,4051.5688927336923
46.019448868833784,14.482217602025049,0,1406.7283394383057,0,1607.9400648420617,0,1065.098620899967,4004.451195746978
46.01944886153826,14.483508978003545,0,1357.5958547463774,0,1523.1684799798873,0,1070.133711486951,3959.2974649540583
46.01944885424272,14.484800353981877,0,1314.24661378992,0,1440.3507100663537,0,1084.4046612549814,3916.175634886712
46.01944884694719,14.486091729960034,0,1277.2695847406826,0,1359.8437781400905,0,1107.554512833981,3875.1535377411997
46.01944883965165,14.48738310593802,0,1247.2316527376452,0,1282.0830773902687,0,1139.042031312036,3836.2985323684075
46.01944883235611,14.488674481915838,0,1224.6435286800531,0,1207.599236996909,0,1133.2709491571704,3799.677100557871
46.019448825060586,14.489965857893493,0,1209.9225274183686,0,1137.0364112878626,0,1052.925559225261,3765.3544133704145
46.01944881776505,14.491257233870968,0,1203.3574056182235,0,1071.1697659875992,0,976.216671247137,3733.3938713836155
46.01944881046953,14.492548609848276,0,1205.0814670571406,0,1010.9176614096211,0,904.0704132386971,3703.856623891908
46.020348547420696,14.480926236518785,0,1379.8865514076172,0,1647.6919402120507,0,969.8771372699981,3964.1760273420546
46.020348540124935,14.48221763344177,0,1322.2228132294217,0,1558.6734344693057,0,965.099316723527,3916.006974670125
46.020348532829175,14.483509030364592,0,1269.825003028883,0,1471.0657117691926,0,970.6535251261262,3869.821462292629
46.0203485255334,14.484800427287226,0,1223.369938440863,0,1385.1364874913252,0,986.3652394020502,3825.691329539756
46.02034851823765,14.486091824209703,0,1183.5575912179106,0,1301.2183357472031,0,1011.7613602555681,3783.6884943681393
46.020348510941886,14.487383221132017,0,1151.0774234184332,0,1219.7264174094792,0,1046.1368264485925,3743.884556263513
46.02034850364612,14.488674618054151,0,1126.5637998870557,0,1141.1806242477257,0,1079.0100592389076,3706.3503603456547
46.02034849635035,14.489966014976119,0,1110.544395007638,0,1066.2322490097683,0,994.2907046318995,3671.1555253758893
46.020348489054584,14.491257411897921,0,1103.3892372646455,0,995.6939832969709,0,912.6681729375096,3638.367939650209
46.02034848175883,14.492548808819542,0,1105.2704927327643,0,930.5692429057003,0,835.0510605417668,3608.0532302131614
46.02124821856981,14.480926246991688,0,1301.335959349751,0,1587.3603856266418,0,870.4269745925076,3877.3925076349506
46.02124821127382,14.482217664859997,0,1240.0248846398538,0,1514.415563214178,0,865.1001734117885,3828.131642396888
46.02124820397783,14.483509082728125,0,1183.9951738421637,0,1424.087931930602,0,871.2923569286525,3780.8728996555715
46.02124819668184,14.48480050059608,0,1134.0299160923146,0,1335.1389476639338,0,888.7627927104631,3735.692264337801
46.02124818938585,14.48609191846388,0,1090.9626718157465,0,1247.8634593817283,0,916.8670031309904,3692.666015642664
46.02124818208987,14.4873833363315,0,1055.6380410978325,0,1162.638399937644,0,954.6663136375483,3651.870303168449
46.021248174793875,14.488674754198946,0,1028.8538371263564,0,1079.9493121776886,0,1001.063089211632,3613.3806771732616
46.021248167497895,14.489966172066238,0,1011.288872861449,0,1000.425218040011,0,942.6429743862841,3577.271575400535
46.021248160201914,14.491257589933351,0,1003.4274126399845,0,924.8828839977898,0,856.1117908684599,3543.615770541637
46.02124815290592,14.492549007800283,0,1005.497082228032,0,854.3791392451351,0,772.8371337797234,3512.4837840796304
46.02214788957667,14.4809262574651,0,1225.9133995941659,0,1488.7569217274036,0,771.1190406110193,3791.2601783709893
46.02214788228046,14.48221769627971,0,1160.624944193571,0,1474.853333592143,0,765.1012540384071,3740.8652898312957
46.02214787498423,14.483509135094154,0,1100.5605866589551,0,1382.7575879315038,0,772.0961576511038,3692.489893818965
46.02214786768801,14.484800573908426,0,1046.6201291779923,0,1290.9643410094152,0,791.7589393072066,3646.214370831724
46.02214786039179,14.48609201272253,0,999.7952444375456,0,1200.482098522133,0,823.1823326994341,3602.119651411892
46.022147853095575,14.487383451536465,0,961.1264812327012,0,1111.6310378803857,0,865.085707503574,3560.2867652879636
46.022147845799346,14.48867489035023,0,931.6299915766062,0,1024.8355069671557,0,916.0319881606395,3520.796336366668
46.022147838503116,14.489966329163819,0,912.1959853293378,0,940.6646718155741,0,899.1871600598871,3483.728025608753
46.02214783120689,14.491257767977244,0,903.474037406295,0,859.8896381521829,0,808.0170808518953,3449.1599258156766
46.022147823910664,14.492549206790496,0,905.773648909647,0,783.5613003355022,0,719.1969111518281,3417.167914305438
46.023047560441285,14.480926267939006,0,1154.2322328597013,0,1390.3529588226709,0,672.0163922700428,3705.8244455535378
46.02304755314484,14.482217727700927,0,1084.6376388002027,0,1375.455086864398,0,665.1026596122275,3654.2515459546025
46.023047545848385,14.48350918746268,0,1020.1091304361776,0,1347.5943958310424,0,673.1378626239594,3604.714045227973
46.02304753855194,14.484800647224258,0,961.6670623964169,0,1253.2285703523514,0,695.6041505743524,3557.296976860658
46.0230475312555,14.486092106985664,0,910.4842174549805,0,1159.8065890976798,0,731.1724860909973,3512.086226503305
46.02304752395905,14.487383566746912,0,867.8459264359898,0,1067.576263988924,0,778.0480656370829,3469.168054499018
46.02304751666261,14.48867502650798,0,835.0620721284251,0,976.8751791076234,0,834.327213000747,3428.6285546213544
46.02304750936615,14.489966486268886,0,813.3251791754079,0,888.1719611302119,0,865.1585520975556,3390.5530504761095
46.0230475020697,14.491257946029618,0,803.5322646652528,0,802.1296842876983,0,769.9713029261769,3355.025433286215
46.02304749477324,14.492549405790179,0,806.1187407246537,0,719.7033480775239,0,676.1739115730091,3322.1274471870984
46.023947231163625,14.480926278413406,0,1087.0328565926843,0,1292.194075286653,0,573.2255124849489,3621.13461524936
46.023947223866955,14.482217759123623,0,1012.8313550526025,0,1276.1508673886287,0,565.1045626409649,3568.3379331102506
46.02394721657028,14.48350923983369,0,943.4042987808599,0,1267.8139101720717,0,574.5404142074384,3517.5908060856873
46.023947209273594,14.484800720543568,0,879.8825960878725,0,1222.528023786962,0,600.7062931951965,3468.9831830710814
46.02394720197692,14.486092201253285,0,823.6337108294285,0,1126.5635263910958,0,641.5584588204712,3422.606220564455
46.023947194680254,14.487383681962834,0,776.240292138167,0,1031.36540283776,0,694.5101178151918,3378.5517798341625
46.02394718738358,14.488675162672214,0,739.4071189102165,0,937.1672286882928,0,757.0265475252679,3336.911849062444
46.02394718008691,14.489966643381415,0,714.7686189884233,0,844.3037605709209,0,826.9413073408143,3297.7778911416854
46.02394717279023,14.491258124090459,0,703.6070385818383,0,753.2687906532882,0,743.5186693150833,3261.2401202259666
46.02394716549356,14.492549604799327,0,706.5613530665269,0,664.8138891007636,0,645.8932732225458,3227.3867130948083
46.0158494600789,14.493839106155669,0,1612.1367711558387,0,1319.337010827555,0,1175.5672240105569,4064.659121401808
46.01584945278428,14.495130398350051,0,1625.7660321544827,0,1285.3987251903322,0,1134.1446699836592,4042.4918736004274
46.01584944548965,14.49642169054426,0,1645.369225977413,0,1187.446351323343,0,1100.2755275004586,4022.687432248493
46.01584943819504,14.497712982738312,0,1670.7360845859212,0,1089.8661725329903,0,1074.6741878682335,4005.2808467737523
46.01584943090042,14.499004274932185,0,1701.6088607362758,0,992.767945222132,0,991.5128866515881,3990.3034972404876
46.01584942360579,14.500295567125889,0,1737.6941162209446,0,896.3083143707436,0,894.9899670546213,3977.782823789958
46.01584941631117,14.501586859319431,0,1778.674631334261,0,800.7181015380247,0,799.3226832898844,3967.742083480832
46.01584940901656,14.502878151512796,0,1824.2205246886697,0,706.3503693377176,0,704.8595158754921,3960.200139318249
46.01584940172194,14.504169443705987,0,1873.9989533478285,0,613.7692504893804,0,612.1581466107972,3955.1712858673477
46.01584939442732,14.50546073589902,0,1927.6820555929892,0,523.9227270413925,0,522.1577635880343,3952.665115124837
46.01674913193943,14.493839116626077,0,1512.7357459593006,0,1226.6453083346817,0,1087.1664460859681,3967.488783040439
46.016749124644576,14.49513042976079,0,1527.2523765221342,0,1191.297221712552,0,1042.2364789453013,3944.775555247631
46.01674911734972,14.496421742895343,0,1548.1036807618748,0,1163.4927757022874,0,1005.2758171389291,3924.4780923781273
46.01674911005485,14.497713056029717,0,1575.0380920657417,0,1116.9326891504204,0,977.1891592486672,3906.634048951009
46.01674910276001,14.49900436916392,0,1607.7499111423178,0,1022.4087667392222,0,958.7567112337566,3891.277176698215
46.01674909546515,14.500295682297963,0,1645.8946996499317,0,929.032586713801,0,927.4879217857531,3878.4370199895866
46.01674908817029,14.501586995431824,0,1689.1044219009273,0,837.1882791573985,0,835.5509199414063,3868.1386413665937
46.01674908087545,14.50287830856552,0,1737.0011324099262,0,747.4407595868392,0,745.69272030298,3860.4023829572125
46.016749073580606,14.504169621699049,0,1789.2084618662852,0,660.6451166961369,0,658.7645444259508,3855.243668895271
46.01674906628574,14.505460934832403,0,1845.3605897261737,0,578.1323880866202,0,576.0942765577886,3852.6728531660547
46.01764880365769,14.493839127096988,0,1413.4192248937345,0,1135.1948188458775,0,1000.9512799180168,3870.4625968712403
46.01764879636262,14.49513046117303,0,1428.945223545176,0,1096.9037318735493,0,951.9609359512211,3847.176602946329
46.01764878906754,14.496421795248908,0,1451.2098824806485,0,1066.6417637436368,0,911.3466412860803,3826.3615115877374
46.017648781772465,14.49771312932461,0,1479.9090913402986,0,1045.1066176447264,0,880.2685361866295,3808.057841355745
46.01764877447738,14.499004463400139,0,1514.6771401006429,0,1032.8443093038948,0,859.7613676175262,3792.3019568008294
46.017648767182294,14.500295797475507,0,1555.1070327527748,0,970.9966527738303,0,850.5900545706759,3779.1257246508976
46.017648759887216,14.5015871315507,0,1600.7698311465595,0,883.5264292647934,0,853.1202675252831,3768.5562031934946
46.01764875259214,14.502878465625722,0,1651.2314633902508,0,799.0022114047292,0,797.0497657087273,3760.61537162506
46.01764874529706,14.504169799700582,0,1706.0661661904912,0,718.4645068419138,0,716.3824771278045,3755.319905515338
46.01764873800199,14.505461133775265,0,1764.8663704182218,0,643.4120705558838,0,641.1867910563816,3752.6810036291618
46.01854847523371,14.493839137568411,0,1314.2063664018146,0,1045.3113607697248,0,917.5380362582257,3773.591682178832
46.018548467938395,14.495130492586773,0,1330.8903343988443,0,1003.5967932800105,0,863.8300579684528,3749.7041812747043
46.018548460643096,14.496421847604964,0,1354.7675961818557,0,970.4297322203028,0,818.8564786293996,3728.3450131374084
46.0185484533478,14.497713202623,0,1385.4662918645145,0,946.7089658731246,0,784.1216351031085,3709.557851505155
46.01854844605248,14.499004557640855,0,1422.5448677815305,0,933.15514581246,0,761.0287689674855,3693.381945740052
46.01854843875718,14.500295912658542,0,1465.5191586981396,0,930.2127957893456,0,750.6531011539699,3679.8517317092487
46.01854843146188,14.501587267676056,0,1513.887167804622,0,937.9817823159439,0,753.520146960338,3668.99647920858
46.01854842416657,14.502878622693402,0,1567.1495645929951,0,859.1515456974296,0,769.4818958254764,3660.839983990245
46.01854841687127,14.504169977710582,0,1624.82510054529,0,784.8124138832412,0,782.5835304251514,3655.4003117547672
46.01854840957596,14.505461332727592,0,1686.4610595730092,0,716.74341785971,0,714.3923198770312,3652.6896003971433
46.01944814666746,14.49383914804031,0,1215.1225624100032,0,957.4363713190561,0,837.7640665078258,3676.888311286697
46.01944813937193,14.495130524002,0,1233.147887522673,0,911.7100689978371,0,778.5724850362525,3652.368420582535
46.0194481320764,14.496421899963515,0,1258.8805965434747,0,875.0674706310394,0,728.3537358711276,3630.4367032702
46.019448124780865,14.497713275924864,0,1291.8601987942159,0,848.6859783712238,0,689.0724065436617,3611.1403163098926
46.01944811748534,14.499004651886045,0,1331.5483329906629,0,833.5404519852381,0,662.6763653354748,3594.5217015021212
46.019448110189806,14.50029602784705,0,1377.3652115255245,0,830.2460260691493,0,650.7355190165152,3580.6181438365293
46.01944810289429,14.50158740380789,0,1428.7213380075848,0,838.9423257924848,0,654.0420728591041,3569.4613700505756
46.01944809559874,14.502878779768556,0,1485.0421442973477,0,859.2653674555132,0,672.3711157242528,3561.0771970818073
46.01944808830321,14.504170155729051,0,1545.7850600430556,0,857.7119577028991,0,704.5511821492413,3555.4852391521895
46.01944808100768,14.505461531689383,0,1610.4497838082646,0,795.9039902442214,0,748.798628525021,3552.6986811515367
46.02034781795896,14.493839158512724,0,1116.2021814459736,0,872.1771432712178,0,762.7720591504196,3580.3660599669684
46.02034781066319,14.495130555418722,0,1135.7985485179622,0,821.7201325826278,0,697.2430421303732,3555.1805456401094
46.02034780336743,14.496421952324553,0,1163.6861574675177,0,780.8663721166016,0,640.6811972226579,3532.6455774317874
46.02034779607166,14.497713349230219,0,1199.2867466293296,0,751.184340689779,0,595.646559854266,3512.8121661072323
46.02034778877591,14.499004746135713,0,1241.9372067350446,0,734.0305471053739,0,564.9027732158993,3495.7262947682175
46.020347781480154,14.500296143041043,0,1290.9389790172397,0,730.2883555627461,0,550.8478494531746,3481.4284161145038
46.02034777418439,14.501587539946193,0,1345.5983675806394,0,740.1612177498679,0,554.7517052269701,3469.952993945224
46.02034776688863,14.502878936851179,0,1405.2553445200765,0,763.1208829877986,0,576.2494657710251,3461.3281004443184
46.020347759592866,14.504170333755992,0,1469.3012954786782,0,798.038622894011,0,613.4943604342606,3455.5750798859785
46.02034775229711,14.50546173066064,0,1537.187726848987,0,843.4305620411303,0,663.8411744486856,3452.708287942938
46.021247489108205,14.493839168985629,0,1017.4928884499748,0,790.3806255939942,0,694.1136774679986,3484.0399815265737
46.02124748181221,14.495130586836941,0,1038.952825269052,0,734.3246575039001,0,621.3860354724695,3458.1530250038113
46.02124747451622,14.496422004688087,0,1069.3692485914837,0,688.3033517327681,0,557.1764786321293,3434.9816440338386
46.02124746722024,14.497713422539068,0,1108.0047960742236,0,654.4371150075406,0,504.7463393151662,3414.5811228382045
46.02124745992426,14.499004840389874,0,1154.0342663797749,0,634.6747222863403,0,468.0708506493993,3397.0013825650854
46.02124745262827,14.50029625824052,0,1206.6117724363626,0,630.3441130404779,0,451.00996760480854,3382.2864073035057
46.021247445332286,14.501587676090981,0,1264.9210537770605,0,641.7577663755271,0,455.77173673770477,3370.47371864614
46.0212474380363,14.502879093941281,0,1328.207437364788,0,668.1092670249628,0,481.70943172856704,3361.5939127668285
46.021247430740324,14.504170511791417,0,1395.7940902864582,0,707.7320020849902,0,525.6979101112801,3355.6702728100263
46.02124742344434,14.50546192964137,0,1467.0868105417426,0,758.5491499992387,0,583.6701330648681,3352.718467828353
46.02214716011518,14.493839179459028,0,919.0626998361545,0,713.2391585816923,0,633.8504399464213,3387.9268088650156
46.02214715281897,14.495130618256658,0,942.7659324905213,0,650.5700799239205,0,553.2570381832768,3361.2997450991015
46.02214714552275,14.49642205705412,0,976.1842585406894,0,598.1393791367408,0,480.01964559682125,3337.456069191088
46.022147138226536,14.49771349585141,0,1018.3617017972554,0,558.8362562541297,0,418.02261879376977,3316.4558152351165
46.02214713093032,14.499004934648527,0,1068.2612745161887,0,535.5587383172937,1,372.91486870887945,3298.3532949482615
46.022147123634106,14.50029637344548,0,1124.8557647232446,0,530.4208890431158,1,351.2643286912423,3283.1964402833264
46.022147116337884,14.501587812242256,0,1187.1880971687046,0,543.936975527918,1,357.3601793004215,3271.026199227599
46.022147109041676,14.502879251038859,0,1254.4032088875445,0,574.7925744288873,1,389.9032017270242,3261.8760016158076
46.02214710174546,14.504170689835298,0,1325.758646442475,0,620.4059399636004,0,443.10411362050735,3255.771310639352
46.02214709444925,14.505462128631576,0,1400.621759242048,0,677.8041852206752,0,510.5453399164972,3252.729273675007
46.023046830979915,14.493839189932931,0,821.0120062509408,0,642.431833974842,0,584.5844362713331,3292.045189755065
46.02304682368347,14.495130649677865,0,847.4622314876483,0,572.057824973543,0,496.0504968803568,3264.636213772802
46.023046816387016,14.496422109422634,0,884.4890182723235,0,511.64433907460096,0,412.7857700195718,3240.0813465943065
46.02304680909058,14.497713569167228,0,930.831071312741,0,465.08922273181753,1,338.6989113920532,3218.4459144447037
